Name ,Link,Comment,Emotion,Tag
,," নাটক টা খুব ভালো লাগলো  কিন্তু লাষ্টে মিথিলাকে অপূর্ব ভাইয়ের সাথে বিমানের সামনে দেখা হলে আরো বেশি ভালো লাগতো, i miss u  Apurba",Positive,2
,," এটা নাটক না, এটা বাস্তবতাঅনেক ভালো লাগলোধন্যবাদ তাকে, who made this wonderful drama",Positive,2
,," দর্শক হৃদয় জয় করার জন্য একটা নাটকে যা যা থাকা প্রয়োজন তার সব এই নাটকে আছে। কি কাহিনী,কাহিনীর বিন্যাস , চরিত্র নির্বাচন, ঘটনার যুক্তিসঙ্গত ধারাবাহিকতা, প্রতিটি চরিত্রের অভিনয়,আবহ সঙ্গীত,লোকেশন, এবং সর্বপরি পরিচালনা। অসাধারণ অভিনয় করেছে অপূর্ব, এছাড়া মিথিলা, অপর্ণা এবং আনন্দ'র অভিনয় খুব ভাল হয়েছে।আমাদের বিমানবন্দরে সামান্য একটা দৃশ্য গ্রহনে যখন পরিচালকেরা নানান টালবাহনা করেন অনুমতি পাওয়া যাবেনা বলে সেখানে পরিচালক শুধু বিমান বন্দরে এতগুলো দৃশ্যায়ন এবং সেইসাথে এভিয়েশন ট্রেনিং সেন্টারে এতটা দৃশ্য স্যুটিং অনেকের পক্ষেই সম্ভব নয় যেটা পরিচালক সম্ভব করেছেন। এই দৃশ্যগুলো নাটকে শুধু নতুন মাত্রাই যুক্ত করেনি ঘটনা গুলোর বিশ্বাস যোগ্যতা এনেছে শতভাগ। সবশেষে অনেক অনেক ধন্যবাদ জানাই পরিচালক মিজানুর রহমান আরিয়ানকে কারন তিনিই আমাকে রাত পৌনে তিনটা পর্যন্ত জাগিয়ে রাখতে পেরেছেন তার এই অনবদ্য সৃষ্টিকর্ম দিয়ে।",Positive,2
,, : প্রপোজটা দারুন লেগেছে,Positive,2
,, নাটকের সংলাপ গুলা অসম্ভব সুন্দর ছিলো,Positive,2
,, কি যে দারুন ভাই সুদু একবার দেখেন,Positive,2
,, অনেক সুন্দর একটা নাটক বাট জেরিনের সাথে এক বার জন্য হলেও দেখা করা দরকার ছিলো তাহলে বলতে পারত যে আমি ও পাইলাট হয়ছি.......,Positive,2
,, মেয়েরা এমনি হয় বাবা মা পরিবারকে উপেক্ষা করতে পারে না।।। আরে ভাই ভালাবাসার সময় বাবা মার পার্মিশন নিয়া প্রেম করোছ না কেন,Positive,2
,, আমার দেখা নাটক এর মধ্যে এটা একটা সেরা নাটক wow দারুন বাস্তব ।অপূর্ব দারুন খুব মন দিয়ে দেখেছি নাটক টা ami ইন্ডিয়া ওয়েস্ট বেঙ্গল থেকে,Positive,2
,, ভাল লাগল,Positive,2
,, সব মিলিয়ে এক কথায় অপূর্ব!!!,Positive,2
,, ইদানিং কিছু নাটক দেখছি সব একি রকম দেখতে আর ভালো  লাগে না কিন্তু এটা  একে বারে ভিন্ন আর আমার মন ছুয়ে গেছে অনেক ভালো  লাগছে।,Positive,2
,, অপূর্ব ভাই আসলেই অনেক মেচিয়োর একজন অভিনেতা।আর একটি সত্যি কথা হলো উনি জানেন উনার চরিত্রটাকে কিভাবে ফুটিয়ে তুলতে হবে। এনটিভি এবং আরিয়ান ভাইকে ধন্যবাদ এমন একটি অসাধারণ এবং ভিন্নধর্মী গল্পকে সুন্দরভাবে ফুটিয়ে তোলার জন্য।,Positive,2
,," অসাধারন,, ধন্যবাদ এমন সুন্দর একটা চিত্রনাট্য উপহার দেওয়ার জন্য।।",Positive,2
